"id","start_date","start_time","end_date","end_time"
"111100030","2020-09-24 Thu","01:52:08","2020-09-24 Thu","02:07:13"
"111100030","2020-09-24 Thu","06:52:09","2020-09-24 Thu","07:22:16"
"111100060","2020-09-24 Thu","02:22:15","2020-09-24 Thu","02:37:09"
"111100060","2020-09-24 Thu","05:52:20","2020-09-24 Thu","06:37:19"
"111100060","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:52:11"
"111100060","2020-09-24 Thu","10:52:32","2020-09-24 Thu","11:22:15"
"111100060","2020-09-24 Thu","11:37:08","2020-09-24 Thu","11:52:07"
"111100060","2020-09-24 Thu","12:52:16","2020-09-24 Thu","13:07:23"
"112000060","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:08:04"
"112000060","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"112000060","2020-09-23 Wed","21:07:16","2020-09-23 Wed","21:52:08"
"112300050","2020-09-23 Wed","20:07:09","2020-09-23 Wed","20:37:18"
"112300060","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:37:18"
"112900030","2020-09-23 Wed","15:08:04","2020-09-23 Wed","15:52:20"
"112900030","2020-09-24 Thu","01:52:08","2020-09-24 Thu","02:07:13"
"112900060","2020-09-23 Wed","19:52:14","2020-09-23 Wed","20:22:12"
"112900060","2020-09-24 Thu","02:37:09","2020-09-24 Thu","03:22:12"
"112900060","2020-09-24 Thu","12:22:17","2020-09-24 Thu","12:52:16"
"113050020","2020-09-24 Thu","01:37:17","2020-09-24 Thu","02:37:09"
"113800010","2020-09-23 Wed","21:37:09","2020-09-23 Wed","21:52:08"
"113800010","2020-09-24 Thu","02:37:09","2020-09-24 Thu","03:52:16"
"113800020","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:08:04"
"113800020","2020-09-23 Wed","22:52:07","2020-09-23 Wed","23:22:23"
"114400060","2020-09-23 Wed","23:37:04","2020-09-24 Thu","00:22:14"
"114400060","2020-09-24 Thu","01:37:17","2020-09-24 Thu","02:22:15"
"114400170","2020-09-23 Wed","15:22:47","2020-09-23 Wed","15:52:20"
"114400170","2020-09-23 Wed","20:52:10","2020-09-23 Wed","21:22:18"
"114700010","2020-09-23 Wed","22:07:01","2020-09-23 Wed","22:22:04"
"114700010","2020-09-24 Thu","11:37:08","2020-09-24 Thu","12:07:16"
"114700010","2020-09-24 Thu","12:22:17","2020-09-24 Thu","12:52:16"
"114700030","2020-09-23 Wed","14:08:20","2020-09-23 Wed","15:08:04"
"114700030","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:07:43"
"114700030","2020-09-23 Wed","16:52:21","2020-09-23 Wed","21:52:08"
"114700030","2020-09-23 Wed","22:52:07","2020-09-24 Thu","00:22:14"
"114700030","2020-09-24 Thu","01:22:02","2020-09-24 Thu","01:37:17"
"114700030","2020-09-24 Thu","02:37:09","2020-09-24 Thu","03:07:16"
"114700030","2020-09-24 Thu","05:07:18","2020-09-24 Thu","06:22:11"
"114700030","2020-09-24 Thu","07:22:16","2020-09-24 Thu","08:37:13"
"114700030","2020-09-24 Thu","09:22:12",\t,\t
"115000040","2020-09-23 Wed","15:22:47","2020-09-23 Wed","15:37:18"
"115000080","2020-09-24 Thu","01:52:08","2020-09-24 Thu","02:52:09"
"115000090","2020-09-23 Wed","14:52:33","2020-09-24 Thu","12:07:16"
"115300080","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:07:43"
"115300080","2020-09-23 Wed","16:22:26","2020-09-23 Wed","16:52:21"
"115300080","2020-09-23 Wed","19:22:32","2020-09-23 Wed","19:52:14"
"115300080","2020-09-23 Wed","22:22:04","2020-09-23 Wed","22:52:07"
"115300080","2020-09-24 Thu","00:52:02","2020-09-24 Thu","01:22:02"
"115300080","2020-09-24 Thu","01:37:17","2020-09-24 Thu","01:52:08"
"115300080","2020-09-24 Thu","04:52:09","2020-09-24 Thu","05:22:21"
"115300080","2020-09-24 Thu","11:37:08","2020-09-24 Thu","12:22:17"
"115450050","2020-09-24 Thu","01:22:02","2020-09-24 Thu","01:52:08"
"115450060","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:52:33"
"115450060","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:37:50"
"115450060","2020-09-23 Wed","19:37:31","2020-09-23 Wed","20:07:09"
"115450060","2020-09-23 Wed","21:52:08","2020-09-23 Wed","22:37:17"
"115450060","2020-09-24 Thu","00:52:02","2020-09-24 Thu","03:07:16"
"115450060","2020-09-24 Thu","03:22:12","2020-09-24 Thu","03:52:16"
"115450060","2020-09-24 Thu","04:07:15","2020-09-24 Thu","04:22:12"
"115450060","2020-09-24 Thu","07:22:16","2020-09-24 Thu","07:52:14"
"115450060","2020-09-24 Thu","11:52:07","2020-09-24 Thu","12:07:16"
"115600050","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:08:04"
"115600050","2020-09-24 Thu","12:22:17","2020-09-24 Thu","12:37:16"
"115900060","2020-09-23 Wed","17:52:29","2020-09-23 Wed","19:52:14"
"115900060","2020-09-23 Wed","23:52:10","2020-09-24 Thu","00:22:14"
"115900080","2020-09-23 Wed","20:37:18","2020-09-23 Wed","21:07:16"
"115900080","2020-09-24 Thu","06:37:19","2020-09-24 Thu","07:22:16"
"115900080","2020-09-24 Thu","07:37:18","2020-09-24 Thu","10:07:28"
"116500030","2020-09-24 Thu","01:22:02","2020-09-24 Thu","02:07:13"
"116500030","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:22:18"
"116500030","2020-09-24 Thu","11:22:15","2020-09-24 Thu","12:07:16"
"116500050","2020-09-23 Wed","17:52:29","2020-09-23 Wed","19:07:16"
"116800010","2020-09-23 Wed","15:08:04","2020-09-23 Wed","15:37:18"
"116800020","2020-09-24 Thu","00:52:02","2020-09-24 Thu","01:07:12"
"116800120","2020-09-24 Thu","12:37:16","2020-09-24 Thu","12:52:16"
"116800130","2020-09-23 Wed","14:37:43","2020-09-23 Wed","14:52:33"
"116800130","2020-09-24 Thu","08:51:55","2020-09-24 Thu","09:06:58"
"116800130","2020-09-24 Thu","09:37:10","2020-09-24 Thu","10:07:28"
"117400040","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:22:11"
"262600020","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:37:54"
"263800020","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:08:04"
"263800020","2020-09-23 Wed","17:07:26","2020-09-23 Wed","19:07:16"
"263800020","2020-09-23 Wed","19:22:32","2020-09-23 Wed","20:07:09"
"263800020","2020-09-24 Thu","03:22:12","2020-09-24 Thu","04:07:15"
"263800020","2020-09-24 Thu","10:22:18","2020-09-24 Thu","11:07:31"
"264100020","2020-09-23 Wed","19:52:14","2020-09-23 Wed","20:07:09"
"264100020","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:37:16"
"264400040","2020-09-23 Wed","16:07:43","2020-09-23 Wed","16:37:50"
"264400040","2020-09-24 Thu","03:52:16","2020-09-24 Thu","05:22:21"
"264700040","2020-09-23 Wed","17:37:54","2020-09-23 Wed","19:07:16"
"264700040","2020-09-23 Wed","20:22:12","2020-09-23 Wed","21:22:18"
"265300040","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:22:47"
"265300040","2020-09-23 Wed","17:52:29","2020-09-23 Wed","19:07:16"
"265300040","2020-09-24 Thu","00:52:02","2020-09-24 Thu","01:07:12"
"265300040","2020-09-24 Thu","12:52:16",\t,\t
"267100010","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:22:28"
"267100010","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:08:04"
"267100010","2020-09-23 Wed","17:22:11","2020-09-23 Wed","17:37:54"
"267100010","2020-09-23 Wed","17:52:29","2020-09-23 Wed","19:07:16"
"267100030","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:37:43"
"267100030","2020-09-23 Wed","20:52:10","2020-09-23 Wed","22:07:01"
"271400050","2020-09-23 Wed","17:22:11","2020-09-23 Wed","19:07:16"
"271400050","2020-09-24 Thu","07:37:18","2020-09-24 Thu","08:22:02"
"271400060","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:37:54"
"271400060","2020-09-24 Thu","06:52:09","2020-09-24 Thu","07:37:18"
"271400060","2020-09-24 Thu","12:37:16",\t,\t
"271700020","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:22:26"
"271700020","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:52:29"
"271700020","2020-09-24 Thu","00:07:16","2020-09-24 Thu","00:52:02"
"272300050","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:52:29"
"272300050","2020-09-23 Wed","19:37:31","2020-09-23 Wed","20:07:09"
"272300050","2020-09-23 Wed","20:22:12","2020-09-23 Wed","20:52:10"
"272300050","2020-09-24 Thu","11:22:15","2020-09-24 Thu","11:37:08"
"272300050","2020-09-24 Thu","12:22:17","2020-09-24 Thu","13:07:23"
"272600050","2020-09-23 Wed","17:37:54","2020-09-23 Wed","17:52:29"
"272600050","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:37:31"
"272600050","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:52:11"
"272900050","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:37:43"
"272900050","2020-09-23 Wed","19:22:32","2020-09-23 Wed","19:52:14"
"272900050","2020-09-23 Wed","21:52:08","2020-09-23 Wed","23:22:23"
"272900050","2020-09-24 Thu","08:37:13","2020-09-24 Thu","09:22:12"
"281100080","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:37:18"
"281100080","2020-09-24 Thu","05:37:10","2020-09-24 Thu","06:37:19"
"281400010","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:07:43"
"281400010","2020-09-23 Wed","16:22:26","2020-09-23 Wed","16:37:50"
"281400010","2020-09-23 Wed","20:37:18","2020-09-23 Wed","21:07:16"
"281400010","2020-09-24 Thu","11:37:08","2020-09-24 Thu","12:07:16"
"281700030","2020-09-23 Wed","15:22:47","2020-09-23 Wed","15:52:20"
"281700030","2020-09-24 Thu","00:37:07","2020-09-24 Thu","01:22:02"
"282000020","2020-09-24 Thu","01:07:12","2020-09-24 Thu","02:22:15"
"282450020","2020-09-23 Wed","14:08:20","2020-09-24 Thu","10:07:28"
"282600080","2020-09-23 Wed","17:22:11","2020-09-23 Wed","19:07:16"
"282600080","2020-09-23 Wed","20:07:09","2020-09-23 Wed","20:22:12"
"291700030","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:37:18"
"301100010","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:08:04"
"301100010","2020-09-23 Wed","16:07:43","2020-09-23 Wed","16:22:26"
"301100010","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:22:11"
"301100010","2020-09-23 Wed","19:52:14","2020-09-23 Wed","20:07:09"
"302000030","2020-09-23 Wed","14:22:28","2020-09-23 Wed","15:08:04"
"302000030","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:07:43"
"302000030","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:22:11"
"302000030","2020-09-23 Wed","20:22:12","2020-09-23 Wed","21:07:16"
"302000030","2020-09-23 Wed","21:22:18","2020-09-23 Wed","21:52:08"
"302000030","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:22:18"
"312000010","2020-09-23 Wed","14:22:28","2020-09-23 Wed","14:37:43"
"312000010","2020-09-23 Wed","16:07:43","2020-09-23 Wed","16:37:50"
"312000010","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"312000020","2020-09-23 Wed","17:22:11","2020-09-23 Wed","19:07:16"
"317100040","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:22:47"
"317100040","2020-09-24 Thu","06:37:19","2020-09-24 Thu","07:07:17"
"317100040","2020-09-24 Thu","07:22:16","2020-09-24 Thu","07:37:18"
"317100040","2020-09-24 Thu","11:22:15","2020-09-24 Thu","11:52:07"
"317100040","2020-09-24 Thu","13:07:23",\t,\t
"411100030","2020-09-23 Wed","15:22:47","2020-09-23 Wed","15:52:20"
"411100070","2020-09-23 Wed","20:07:09","2020-09-23 Wed","20:37:18"
"411110010","2020-09-24 Thu","00:52:02","2020-09-24 Thu","01:07:12"
"411110010","2020-09-24 Thu","09:37:10","2020-09-24 Thu","10:22:18"
"411110010","2020-09-24 Thu","10:37:13","2020-09-24 Thu","11:07:31"
"411110010","2020-09-24 Thu","11:22:15","2020-09-24 Thu","11:52:07"
"411110010","2020-09-24 Thu","13:07:23",\t,\t
"411150010","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:52:33"
"411150010","2020-09-23 Wed","17:37:54","2020-09-23 Wed","19:07:16"
"411170010","2020-09-23 Wed","19:22:32","2020-09-23 Wed","19:52:14"
"411170010","2020-09-24 Thu","02:22:15","2020-09-24 Thu","02:52:09"
"411300020","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:22:28"
"411300020","2020-09-23 Wed","16:37:50","2020-09-23 Wed","16:52:21"
"411300020","2020-09-23 Wed","17:37:54","2020-09-23 Wed","17:52:29"
"411300020","2020-09-23 Wed","19:22:32","2020-09-23 Wed","19:52:14"
"411300020","2020-09-23 Wed","20:22:12","2020-09-23 Wed","20:52:10"
"411300020","2020-09-24 Thu","08:37:13","2020-09-24 Thu","08:51:55"
"411300020","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:37:10"
"411330020","2020-09-24 Thu","11:22:15","2020-09-24 Thu","12:07:16"
"411350010","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:22:26"
"411350010","2020-09-23 Wed","17:07:26","2020-09-23 Wed","19:07:16"
"411350010","2020-09-23 Wed","20:52:10","2020-09-23 Wed","21:22:18"
"411350010","2020-09-24 Thu","03:22:12","2020-09-24 Thu","04:37:13"
"411350010","2020-09-24 Thu","07:37:18","2020-09-24 Thu","08:22:02"
"411350010","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:22:12"
"411350010","2020-09-24 Thu","11:37:08","2020-09-24 Thu","12:22:17"
"411350020","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:37:43"
"411350020","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:22:47"
"411350020","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:37:54"
"411350020","2020-09-23 Wed","21:52:08","2020-09-23 Wed","22:37:17"
"411350020","2020-09-23 Wed","23:22:23","2020-09-23 Wed","23:37:04"
"411350020","2020-09-24 Thu","05:52:20","2020-09-24 Thu","06:22:11"
"411350020","2020-09-24 Thu","12:37:16","2020-09-24 Thu","13:07:23"
"411350030","2020-09-24 Thu","07:22:16","2020-09-24 Thu","07:52:14"
"411500040","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:37:54"
"411700010","2020-09-23 Wed","21:22:18","2020-09-23 Wed","21:52:08"
"411730010","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:22:28"
"411730010","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:22:47"
"411730010","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:22:26"
"411730010","2020-09-23 Wed","16:37:50","2020-09-23 Wed","17:07:26"
"411730010","2020-09-23 Wed","17:22:11","2020-09-23 Wed","19:07:16"
"411730010","2020-09-23 Wed","20:37:18","2020-09-23 Wed","21:07:16"
"411730010","2020-09-23 Wed","21:22:18","2020-09-23 Wed","21:52:08"
"411730010","2020-09-23 Wed","22:22:04","2020-09-23 Wed","22:52:07"
"411730010","2020-09-23 Wed","23:37:04","2020-09-23 Wed","23:52:10"
"411730010","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:52:11"
"411730010","2020-09-24 Thu","10:37:13","2020-09-24 Thu","11:07:31"
"411900010","2020-09-24 Thu","01:52:08","2020-09-24 Thu","03:07:16"
"412200010","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:37:31"
"412200010","2020-09-24 Thu","08:37:13","2020-09-24 Thu","08:51:55"
"412200010","2020-09-24 Thu","09:22:12","2020-09-24 Thu","09:52:11"
"412200010","2020-09-24 Thu","10:22:18","2020-09-24 Thu","10:52:32"
"412200010","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:37:16"
"412700020","2020-09-23 Wed","19:37:31","2020-09-23 Wed","19:52:14"
"412730010","2020-09-24 Thu","10:52:32","2020-09-24 Thu","11:07:31"
"412800160","2020-09-24 Thu","12:37:16","2020-09-24 Thu","13:07:23"
"412870010","2020-09-23 Wed","22:22:04","2020-09-23 Wed","23:37:04"
"412870010","2020-09-24 Thu","09:37:10","2020-09-24 Thu","10:07:28"
"412900020","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:37:31"
"413600040","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"413600040","2020-09-23 Wed","19:37:31","2020-09-23 Wed","19:52:14"
"413600040","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:07:28"
"413600040","2020-09-24 Thu","11:07:31","2020-09-24 Thu","11:22:15"
"414300020","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:22:47"
"414300020","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:37:54"
"414300020","2020-09-23 Wed","22:07:01","2020-09-23 Wed","22:37:17"
"414300030","2020-09-23 Wed","22:07:01","2020-09-23 Wed","22:37:17"
"414300030","2020-09-24 Thu","11:52:07","2020-09-24 Thu","12:22:17"
"414500030","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:52:16"
"414500040","2020-09-23 Wed","14:37:43","2020-09-23 Wed","14:52:33"
"414500040","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:22:26"
"414500040","2020-09-24 Thu","01:07:12","2020-09-24 Thu","06:37:19"
"414500040","2020-09-24 Thu","11:52:07","2020-09-24 Thu","12:37:16"
"414600020","2020-09-24 Thu","12:52:16","2020-09-24 Thu","13:07:23"
"414600030","2020-09-24 Thu","10:22:18","2020-09-24 Thu","10:37:13"
"414600030","2020-09-24 Thu","12:22:17","2020-09-24 Thu","12:52:16"
"414800020","2020-09-23 Wed","19:52:14","2020-09-23 Wed","20:07:09"
"414800020","2020-09-23 Wed","22:07:01","2020-09-23 Wed","22:37:17"
"414800020","2020-09-24 Thu","10:37:13","2020-09-24 Thu","11:07:31"
"415000040","2020-09-23 Wed","16:07:43","2020-09-23 Wed","16:22:26"
"415000040","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:22:11"
"415000040","2020-09-23 Wed","19:22:32","2020-09-23 Wed","19:52:14"
"415000040","2020-09-24 Thu","00:52:02","2020-09-24 Thu","01:07:12"
"415900060","2020-09-23 Wed","16:52:21","2020-09-23 Wed","19:07:16"
"415900060","2020-09-24 Thu","02:22:15","2020-09-24 Thu","02:52:09"
"415900060","2020-09-24 Thu","05:07:18","2020-09-24 Thu","05:37:10"
"415900070","2020-09-23 Wed","14:22:28","2020-09-23 Wed","14:37:43"
"415900070","2020-09-23 Wed","22:52:07","2020-09-23 Wed","23:22:23"
"415900070","2020-09-24 Thu","07:52:14","2020-09-24 Thu","08:22:02"
"416100010","2020-09-23 Wed","14:08:20","2020-09-23 Wed","14:37:43"
"416100010","2020-09-23 Wed","17:37:54","2020-09-23 Wed","17:52:29"
"421500010","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:22:12"
"421700020","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"421700020","2020-09-23 Wed","20:37:18","2020-09-23 Wed","21:07:16"
"421700020","2020-09-24 Thu","08:07:37","2020-09-24 Thu","08:51:55"
"421700020","2020-09-24 Thu","12:37:16","2020-09-24 Thu","12:52:16"
"422300010","2020-09-24 Thu","08:51:55","2020-09-24 Thu","09:22:12"
"427200010","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:07:26"
"427200010","2020-09-23 Wed","22:52:07","2020-09-23 Wed","23:22:23"
"427200010","2020-09-24 Thu","01:07:12","2020-09-24 Thu","01:22:02"
"427200020","2020-09-23 Wed","21:07:16","2020-09-23 Wed","21:37:09"
"427300030","2020-09-23 Wed","17:22:11","2020-09-23 Wed","17:37:54"
"427300040","2020-09-23 Wed","14:08:20","2020-09-23 Wed","23:22:23"
"427300040","2020-09-24 Thu","00:07:16",\t,\t
"427600040","2020-09-23 Wed","14:22:28","2020-09-23 Wed","15:08:04"
"427600040","2020-09-23 Wed","16:22:26","2020-09-23 Wed","17:37:54"
"427600040","2020-09-24 Thu","12:52:16",\t,\t
"427800020","2020-09-23 Wed","17:22:11","2020-09-23 Wed","17:52:29"
"428100010","2020-09-24 Thu","12:52:16",\t,\t
"428300010","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:37:50"
"428300010","2020-09-24 Thu","04:07:15","2020-09-24 Thu","04:37:13"
"428300010","2020-09-24 Thu","05:37:10","2020-09-24 Thu","06:37:19"
"431110010","2020-09-23 Wed","20:22:12","2020-09-23 Wed","21:07:16"
"431110010","2020-09-23 Wed","23:52:10","2020-09-24 Thu","00:37:07"
"431130010","2020-09-23 Wed","16:22:26","2020-09-23 Wed","16:37:50"
"431130010","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:22:11"
"431130010","2020-09-24 Thu","03:07:16","2020-09-24 Thu","03:22:12"
"431130010","2020-09-24 Thu","09:37:10","2020-09-24 Thu","09:52:11"
"431130010","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:22:17"
"437200020","2020-09-23 Wed","20:07:09","2020-09-23 Wed","20:22:12"
"437200020","2020-09-24 Thu","08:37:13","2020-09-24 Thu","09:06:58"
"437200020","2020-09-24 Thu","12:52:16",\t,\t
"437300020","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:07:43"
"437300020","2020-09-24 Thu","13:07:23",\t,\t
"437400020","2020-09-23 Wed","19:52:14","2020-09-23 Wed","20:22:12"
"437400020","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:07:28"
"437400020","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:37:16"
"437450010","2020-09-23 Wed","20:52:10","2020-09-23 Wed","21:37:09"
"437600020","2020-09-23 Wed","15:22:47","2020-09-23 Wed","15:37:18"
"437600020","2020-09-23 Wed","17:07:26","2020-09-23 Wed","17:52:29"
"437600020","2020-09-24 Thu","08:07:37","2020-09-24 Thu","08:51:55"
"437600020","2020-09-24 Thu","09:37:10","2020-09-24 Thu","10:22:18"
"437600020","2020-09-24 Thu","13:07:23",\t,\t
"438000010","2020-09-24 Thu","01:07:12","2020-09-24 Thu","01:22:02"
"438000020","2020-09-23 Wed","14:22:28","2020-09-23 Wed","14:52:33"
"438000020","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:22:11"
"438000030","2020-09-23 Wed","14:08:20","2020-09-23 Wed","17:22:11"
"441330020","2020-09-23 Wed","20:07:09","2020-09-23 Wed","20:22:12"
"441330020","2020-09-24 Thu","09:06:58","2020-09-24 Thu","09:22:12"
"441330020","2020-09-24 Thu","13:07:23",\t,\t
"441330030","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:52:14"
"441330030","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:22:18"
"441330030","2020-09-24 Thu","12:37:16","2020-09-24 Thu","12:52:16"
"441500020","2020-09-24 Thu","12:52:16",\t,\t
"441500030","2020-09-23 Wed","16:22:26","2020-09-23 Wed","16:52:21"
"441500030","2020-09-23 Wed","17:07:26","2020-09-23 Wed","19:07:16"
"441500030","2020-09-23 Wed","19:37:31","2020-09-23 Wed","21:22:18"
"441500030","2020-09-24 Thu","02:37:09","2020-09-24 Thu","02:52:09"
"441500030","2020-09-24 Thu","08:37:13","2020-09-24 Thu","08:51:55"
"441500030","2020-09-24 Thu","09:22:12","2020-09-24 Thu","10:07:28"
"441500030","2020-09-24 Thu","10:52:32","2020-09-24 Thu","12:07:16"
"441500030","2020-09-24 Thu","12:22:17","2020-09-24 Thu","12:37:16"
"441500030","2020-09-24 Thu","13:07:23",\t,\t
"441500040","2020-09-23 Wed","14:37:43","2020-09-23 Wed","14:52:33"
"441500040","2020-09-23 Wed","15:52:20","2020-09-23 Wed","16:37:50"
"441500040","2020-09-23 Wed","20:22:12","2020-09-23 Wed","20:37:18"
"441500040","2020-09-23 Wed","20:52:10","2020-09-23 Wed","21:22:18"
"441500040","2020-09-24 Thu","08:37:13","2020-09-24 Thu","08:51:55"
"441500040","2020-09-24 Thu","11:37:08","2020-09-24 Thu","13:07:23"
"441500050","2020-09-23 Wed","15:08:04","2020-09-23 Wed","15:52:20"
"441500050","2020-09-23 Wed","17:22:11","2020-09-23 Wed","17:52:29"
"441500050","2020-09-23 Wed","20:37:18","2020-09-23 Wed","20:52:10"
"441500050","2020-09-23 Wed","21:52:08","2020-09-23 Wed","22:07:01"
"441500050","2020-09-24 Thu","07:22:16","2020-09-24 Thu","07:52:14"
"441500050","2020-09-24 Thu","09:22:12","2020-09-24 Thu","09:52:11"
"441500050","2020-09-24 Thu","10:37:13","2020-09-24 Thu","11:22:15"
"441500050","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:22:17"
"441500050","2020-09-24 Thu","12:52:16",\t,\t
"441500060","2020-09-23 Wed","16:22:26","2020-09-23 Wed","17:07:26"
"441800020","2020-09-23 Wed","16:52:21","2020-09-23 Wed","17:37:54"
"441800020","2020-09-24 Thu","12:52:16",\t,\t
"442000030","2020-09-23 Wed","15:37:18","2020-09-23 Wed","16:22:26"
"442000030","2020-09-23 Wed","16:37:50","2020-09-23 Wed","17:37:54"
"442000030","2020-09-24 Thu","08:51:55","2020-09-24 Thu","09:06:58"
"442000030","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:37:13"
"442100030","2020-09-23 Wed","14:37:43","2020-09-23 Wed","14:52:33"
"442100030","2020-09-24 Thu","12:37:16",\t,\t
"442300010","2020-09-23 Wed","14:37:43","2020-09-23 Wed","15:08:04"
"442300010","2020-09-23 Wed","16:37:50","2020-09-23 Wed","17:07:26"
"442300010","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"442300010","2020-09-24 Thu","09:52:11","2020-09-24 Thu","10:22:18"
"442300010","2020-09-24 Thu","11:52:07","2020-09-24 Thu","12:37:16"
"442500030","2020-09-23 Wed","16:07:43","2020-09-23 Wed","17:07:26"
"442500030","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:52:14"
"442500030","2020-09-23 Wed","20:22:12","2020-09-23 Wed","20:37:18"
"442500030","2020-09-24 Thu","07:52:14","2020-09-24 Thu","08:37:13"
"442700010","2020-09-24 Thu","11:37:08","2020-09-24 Thu","12:22:17"
"442700010","2020-09-24 Thu","12:37:16","2020-09-24 Thu","12:52:16"
"442700020","2020-09-23 Wed","14:52:33","2020-09-23 Wed","15:08:04"
"442700020","2020-09-23 Wed","19:07:16","2020-09-23 Wed","19:22:32"
"442700020","2020-09-23 Wed","20:37:18","2020-09-23 Wed","20:52:10"
"442700020","2020-09-24 Thu","03:07:16","2020-09-24 Thu","03:22:12"
"442700020","2020-09-24 Thu","09:37:10","2020-09-24 Thu","09:52:11"
"442700030","2020-09-23 Wed","15:08:04","2020-09-23 Wed","15:22:47"
"442700030","2020-09-23 Wed","16:07:43","2020-09-23 Wed","16:22:26"
"442700030","2020-09-23 Wed","19:37:31","2020-09-23 Wed","20:52:10"
"442700030","2020-09-23 Wed","22:22:04","2020-09-23 Wed","22:52:07"
"442700030","2020-09-24 Thu","03:37:13","2020-09-24 Thu","04:07:15"
"442700030","2020-09-24 Thu","07:37:18","2020-09-24 Thu","08:22:02"
"442700030","2020-09-24 Thu","12:07:16","2020-09-24 Thu","12:22:17"
"442700030","2020-09-24 Thu","13:07:23",\t,\t
"447100010","2020-09-23 Wed","17:22:11","2020-09-23 Wed","17:37:54"
